name of company,college name,region,year
VERITAS,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
JOHNDEERE,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
VIRTUSA POLARIS,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
JOSH SOFTWARE,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
VODAFONE SHARED SERVICES,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
KAY BOUVET,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
VOLKSWAGEN,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
KONECRANES,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
WAVELET TECHNOLOGIES (IFM ENGG),ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
KPCL,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
WEBONISE,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
KPIT TECHNOLOGIES,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
WHITESNOW,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
KPMG,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
WIPRO TECHNOLOGIES,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
KSB PUMPS,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
ZIMETRICS,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
L&T INFOTECH,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
ZS ASSOCIATES,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
L&T TECH SERVICES,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
ZYCUS INFOTECH,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
LIVE HEALTH,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
MAHINDRA & MAHINDRA,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
LOTUS WIRELESS SOLUTIONS ,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
MAXIMOJO,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
JSW ,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
REFLEXIS,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
BYJU’S THINK & LEARN,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
UNITREAD,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
SAKA ENGINEERNG ,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
MICROSOFT,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
AMADEUS LABS ,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
DELTAX,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
HIMACHAL FUTURISTIC COMMUNICATION LTD ,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
QUANTIPHI,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
TECHRACERS,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
TIAA,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
VALUE LABS ,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
WABCO,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
FL SMIDTH,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
WINJIT TECHNOLOGIES,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
FORBES MARSHALL,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
JARO EDUCATION,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
NINELEAPS,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
MINIORANGE,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
PRAJ INDUSTRIES,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
SAMSUNG R&D,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
RENISHAW,ARMY INSTITUTE OF TECHNOLOGY,PUNE,2018
TCS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
WIPRO,COLLEGE OF ENGINEERING PUNE,PUNE,2018
INFOSYS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
IBM SOFTWARE,COLLEGE OF ENGINEERING PUNE,PUNE,2018
TECH MAHINDRA,COLLEGE OF ENGINEERING PUNE,PUNE,2018
ACCENTURE,COLLEGE OF ENGINEERING PUNE,PUNE,2018
TATA ELXSI,COLLEGE OF ENGINEERING PUNE,PUNE,2018
DELOITTE,COLLEGE OF ENGINEERING PUNE,PUNE,2018
SATYAM COMPUTER,COLLEGE OF ENGINEERING PUNE,PUNE,2018
ATOS ORIGIN,COLLEGE OF ENGINEERING PUNE,PUNE,2018
IFLEX SOLUTIONS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
GEOMETRIC SOFTWARE,COLLEGE OF ENGINEERING PUNE,PUNE,2018
PATNI COMPUTERS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
KRAWLER NETWORKS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
NVIDIA,COLLEGE OF ENGINEERING PUNE,PUNE,2018
H.P,COLLEGE OF ENGINEERING PUNE,PUNE,2018
Z S ASSOCIATES,COLLEGE OF ENGINEERING PUNE,PUNE,2018
AMDOCS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
CYBAGE SOFTWARE,COLLEGE OF ENGINEERING PUNE,PUNE,2018
INFORMATICA,COLLEGE OF ENGINEERING PUNE,PUNE,2018
TATA MOTORS LTD,COLLEGE OF ENGINEERING PUNE,PUNE,2018
NEWGEN SOFTWARE,COLLEGE OF ENGINEERING PUNE,PUNE,2018
JOHN DEERE,COLLEGE OF ENGINEERING PUNE,PUNE,2018
CUMMINS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
INDIAN OIL,COLLEGE OF ENGINEERING PUNE,PUNE,2018
DAIMLER CRYSLER,COLLEGE OF ENGINEERING PUNE,PUNE,2018
BHARAT PETROLEUM,COLLEGE OF ENGINEERING PUNE,PUNE,2018
L&T LIMITED,COLLEGE OF ENGINEERING PUNE,PUNE,2018
EQ TECHNOLOGIES,COLLEGE OF ENGINEERING PUNE,PUNE,2018
FORBES MARSHALL,COLLEGE OF ENGINEERING PUNE,PUNE,2018
SCHNEIDER ELECTRIC,COLLEGE OF ENGINEERING PUNE,PUNE,2018
ESSAR STEEL,COLLEGE OF ENGINEERING PUNE,PUNE,2018
TATA POWER,COLLEGE OF ENGINEERING PUNE,PUNE,2018
ITC LTD,COLLEGE OF ENGINEERING PUNE,PUNE,2018
SYNTEL,COLLEGE OF ENGINEERING PUNE,PUNE,2018
ASHOK LEYLAND,COLLEGE OF ENGINEERING PUNE,PUNE,2018
SUNGUARD,COLLEGE OF ENGINEERING PUNE,PUNE,2018
BPCL,COLLEGE OF ENGINEERING PUNE,PUNE,2018
GODREJ INFOTECH,COLLEGE OF ENGINEERING PUNE,PUNE,2018
TCE CONSULTING,COLLEGE OF ENGINEERING PUNE,PUNE,2018
STERLITE,COLLEGE OF ENGINEERING PUNE,PUNE,2018
SIEMENS LTD,COLLEGE OF ENGINEERING PUNE,PUNE,2018
HONEYWELL,COLLEGE OF ENGINEERING PUNE,PUNE,2018
BAJAJ AUTO LTD,COLLEGE OF ENGINEERING PUNE,PUNE,2018
THERMAX,COLLEGE OF ENGINEERING PUNE,PUNE,2018
EATON,COLLEGE OF ENGINEERING PUNE,PUNE,2018
NATIONAL INSTRUMENTS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
GCI SOLUTIONS LTD,COLLEGE OF ENGINEERING PUNE,PUNE,2018
COMMON VAULT,COLLEGE OF ENGINEERING PUNE,PUNE,2018
TEXAS INSTRUMENTS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
BUKRATT COMPRESSION,COLLEGE OF ENGINEERING PUNE,PUNE,2018
B.E.BILLIMORIA,COLLEGE OF ENGINEERING PUNE,PUNE,2018
RELIANCE ENERGY,COLLEGE OF ENGINEERING PUNE,PUNE,2018
SOCRATES (TOSHIBA),COLLEGE OF ENGINEERING PUNE,PUNE,2018
TATA RYSERSON,COLLEGE OF ENGINEERING PUNE,PUNE,2018
L& T (ECC  DIVISION),COLLEGE OF ENGINEERING PUNE,PUNE,2018
HINDALCO,COLLEGE OF ENGINEERING PUNE,PUNE,2018
TATA BLUE SCOPE,COLLEGE OF ENGINEERING PUNE,PUNE,2018
GODREJ  & BOYCE CO.,COLLEGE OF ENGINEERING PUNE,PUNE,2018
D.E.SHAW & CO,COLLEGE OF ENGINEERING PUNE,PUNE,2018
YAHOO,COLLEGE OF ENGINEERING PUNE,PUNE,2018
SYMANTEC,COLLEGE OF ENGINEERING PUNE,PUNE,2018
BENTLEY SYSTEM,COLLEGE OF ENGINEERING PUNE,PUNE,2018
KIRLOSKAR GROUP,COLLEGE OF ENGINEERING PUNE,PUNE,2018
SCHLUMBERGER,COLLEGE OF ENGINEERING PUNE,PUNE,2018
ACC CEMENT,COLLEGE OF ENGINEERING PUNE,PUNE,2018
TAL MANUFACTURING,COLLEGE OF ENGINEERING PUNE,PUNE,2018
CROMPTON GREAVES,COLLEGE OF ENGINEERING PUNE,PUNE,2018
MICO BOSCH,COLLEGE OF ENGINEERING PUNE,PUNE,2018
MARVELL,COLLEGE OF ENGINEERING PUNE,PUNE,2018
MAHINDRA & MAHINDRA,COLLEGE OF ENGINEERING PUNE,PUNE,2018
TATA TECHNOLOGIES,COLLEGE OF ENGINEERING PUNE,PUNE,2018
ISPAT INDUSTRIES,COLLEGE OF ENGINEERING PUNE,PUNE,2018
VMWARE,COLLEGE OF ENGINEERING PUNE,PUNE,2018
NOKIA NETWORKS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
2 COMS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
HPCL,COLLEGE OF ENGINEERING PUNE,PUNE,2018
IDEA CELLULAR,COLLEGE OF ENGINEERING PUNE,PUNE,2018
INTEL,COLLEGE OF ENGINEERING PUNE,PUNE,2018
FAIRCHILD SEMICONDUCTOR,COLLEGE OF ENGINEERING PUNE,PUNE,2018
MICO BOSCH,COLLEGE OF ENGINEERING PUNE,PUNE,2018
ROCKWELL AUTOMATION,COLLEGE OF ENGINEERING PUNE,PUNE,2018
AFCONS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
EMERSON EXPORTS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
MORGAN STANLEY,COLLEGE OF ENGINEERING PUNE,PUNE,2018
VALEO MINDA,COLLEGE OF ENGINEERING PUNE,PUNE,2018
INTUIT TECHNOLOGIES,COLLEGE OF ENGINEERING PUNE,PUNE,2018
CHEMETEX,COLLEGE OF ENGINEERING PUNE,PUNE,2018
GODREJ & BOYCE,COLLEGE OF ENGINEERING PUNE,PUNE,2018
NEILSOFT,COLLEGE OF ENGINEERING PUNE,PUNE,2018
HEWITT,COLLEGE OF ENGINEERING PUNE,PUNE,2018
BILT,COLLEGE OF ENGINEERING PUNE,PUNE,2018
TWIN ENGINEERS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
MUKUND LTD,COLLEGE OF ENGINEERING PUNE,PUNE,2018
UNITHERM ENGINEERS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
GSK,COLLEGE OF ENGINEERING PUNE,PUNE,2018
ONGC,COLLEGE OF ENGINEERING PUNE,PUNE,2018
STARNET,COLLEGE OF ENGINEERING PUNE,PUNE,2018
BEHR GROUP,COLLEGE OF ENGINEERING PUNE,PUNE,2018
SHREE SATYA MINERALS,COLLEGE OF ENGINEERING PUNE,PUNE,2018
EATON,COLLEGE OF ENGINEERING PUNE,PUNE,2018
ATOS ORIGIN,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ACCORD SHINE,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ACCURATE GUAGES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
AGS-TECHNOLOGIES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
AIR INDIA,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
AIRFORT NETWORKS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ALAAKA TECHNOLOGY,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ALLSCRIPTS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ANALYZRE CAE SOLUTIONS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ANDROID COMPANY,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
APCO GROUP MUMBAI,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
APTARA NEW MEDIA PVT LTD.,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ASAHI INDIA GLASS PVT.LTD.,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
AURANGABAD BAJAJ,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
AXIS BANK,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ASAHI INDIA GLASS PVT LTD,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
BAGLA GROUP,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
BARCLAYS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
BRAVES TECHNOLOGY,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
BDE-PRATHMESH CERAMICS PVT LTD,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
BNY MELLON,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
BUSINESS CANVAS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
COGNIZANT,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
CHAKAN MILLS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
COLLABERA IT SERVICES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
CONVERGYS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
CORPORATE INFOCOM PVT LTD,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
CYBAGE SOFTWARE,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
CIBRIDGE TECHNOLOGIES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
CREST PREMEDIA SOULUTIONS PVT LTD,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
DIMENSIONAL CONTROL,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
DYNOMER,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ELECTRONIC SWITCHES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
E-SUCCESSOR,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
FORD MOTOR COMPANY,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
FLEXRONICS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
FAITS AUTOMATION BHOSARI MIDC,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
FASHIONITE,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
FOAMA CO.,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
FULCRUM,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
"FUNDTECH PVT.LIMITED,PUNE",DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
GALAGAR,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
GENEI AUTO MOBILES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
GENERAL MOTORS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
GATES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
GLOBEMATICS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
GROUPO ANTOLINE,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
GREEK SOLUTIONS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
HARITA TECHSERVICES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
HCL,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
HP,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
HEXAWARE,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
HORIZON TELECOM,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
HSBC,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
HUSCO,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
IBM,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
IDHASOFT,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
IMPACT SOLUTIONS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
IMPORT EXPORT CS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
INAUTIX,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
INDIAN CARD & CLOTHING LTD.,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
INDORENCE RANJANGAON,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
INFOSYS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
INVOLUTE SYSTEMS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
IPLACE USA,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
IRCA INDIA PVT LTD.,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ITECH,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
INDIAN ARMY,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
JABIL GROUP,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
KALASHREE,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
KANTAR TECH,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
KATRAJ GHAT MILLS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
KIRLOSKAR BROTHER,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
KNOWLEDGE TRANSITION CONSULTANCY PVT LTD,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
KPT,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
KRAN RADER LTD.,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
KRAWLER INFORMATION SYSTEMS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
KEY SOURCE MEDIA,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
MAHINDRA & MAHINDRA,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
MANUFACTURING & AUTOMATION,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
MARKETS & MARKETS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
MEHETREA CS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
MERCHANT NAVY,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
MUST GARMENTS PVT LTD,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
MERITREK,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
MIDC ELECTRONICS LTD,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
MODITECH,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
MPHASIS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
MUMBAI KIRLOSKAR,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
NEOSOFT TECHNOLOGY,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
NTT DATA,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ORIENTAL RUBBER,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
PERSISTENT SYSTEMS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
POLARIS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
PLATEMASTER PVT.LTD.,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
POONA FORCE BHOSARI MID SCALE TOOLS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
PROACTIVE IT SERVICES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
QUICK HEAL TECHNOLOGIES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
RAYCHEM RPG,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
REASONING GLOBAL EPUBLICATIONS PVT.LIMITED,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
RABTOR TECHNOLOGY,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
SANDVIK ASIA,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
SUZLON,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
SMITHS DETECTION,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
SPECTRAFORCE TECHNOLOGIES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
SANMAR GROUP,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
SAR,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
SEARCE,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
SQR INFOTECH,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
SUTTATI INDUSTRIES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
TIETO SOFTWARE,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
TECH MAHINDRA,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
WIPRO TECHNOLOGIES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
WEBTECH DEVELOPERS,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
WHIRLPOOL,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ZENSAR,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
ZS ASSOCIATES,DHOLE PATIL COLLEGE OF ENGINEERING PUNE,PUNE,2018
TECH MAHINDRA,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
JOHNSON CONTROLS LTD.,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
TATA COMMUNICATION LTD,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
PERSISTENT,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
ORACLE,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
SAINT GOBIAN LTD.,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
NVIDIA,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
NEWGEN SOFTWARE,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
GODREJ INFOTECH PVT.LTD,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
IGATE-PCS,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
TETRA PAK,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
BEHER INDIA,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
L&T INFOTECH,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
SYNECHRON,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
ELECTOMECH,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
L&T ENGINEERING SERVICES,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
THIRDWARE SOLUTIONS,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
BOSCH LTD.,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
CADBURY,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
INDIAN ARMY,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
HONEYWELL AUTOMATION LTD.,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
HSBC,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
SUBEX,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
DENSO HARAYANA PVT. LTD.,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
MPHASIS LTD.,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
OPUS SOFTWARE,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
VOLTAS LTD.,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
SIEMENS,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
KPIT INFOSYSTEM,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
YEBHI.COM,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
HARBINGER,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
CYBAGE,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
INDIABULLS REALTECH LTD.,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
SYNTEL,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
ADP,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
AM TRIDENT,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
TAVISCA SOLUTIONS,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
CAPTRONIC SYSTEMS PVT. LTD,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
ZYCUS,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
ICICI SECURITIES,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
MAQ SOFTWARE,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
QUINNOXE LTD.,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
PRUDENTIAL PROCESS MANGEMENT,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
SUNGUARD,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
VARROC,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
SANMAR GROUP,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
FORBES MARSAHAL,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
B & RAUTOMATION,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
PARI ROBOTICS LTD,"DR. D. Y. PATIL VIDYAPEETH, PUNE",PUNE,2018
